inning,inning_top_bot,score_differential,base_1_occupied_pre,base_2_occupied_pre,base_3_occupied_pre,outs_in_inning_so_far_before_event,win_probability
7,bot,-10,False,True,True,0,0.0016967334811991632
7,bot,-10,False,True,True,1,0.0010413082993698042
7,bot,-10,False,True,True,2,0.0006350906603897458
7,bot,-10,False,True,False,0,0.0008472801400588362
7,bot,-10,False,True,False,1,0.0005198831005912933
7,bot,-10,False,True,False,2,0.00033185471026311647
7,bot,-10,False,False,True,0,0.0009922223925207933
7,bot,-10,False,False,True,1,0.0006057059549588152
7,bot,-10,False,False,True,2,0.0003802829581285032
7,bot,-10,False,False,False,0,0.0004964986676771367
7,bot,-10,False,False,False,1,0.00031877692062048257
7,bot,-10,False,False,False,2,0.0002212077978168863
7,bot,-9,True,True,True,0,0.005918275102771887
7,bot,-9,True,True,True,1,0.00370738787046361
7,bot,-9,True,True,True,2,0.0022679816733145804
7,bot,-9,True,True,False,0,0.003027655705965917
7,bot,-9,True,True,False,1,0.001847012641537606
7,bot,-9,True,True,False,2,0.0011434036235429585
7,bot,-9,True,False,True,0,0.0035366504524710386
7,bot,-9,True,False,True,1,0.002161236741298888
7,bot,-9,True,False,True,2,0.001326913588738981
7,bot,-9,True,False,False,0,0.0017607148425262471
7,bot,-9,True,False,False,1,0.0010935332514219827
7,bot,-9,True,False,False,2,0.0007166260840832855
7,bot,-9,False,True,True,0,0.004250502068609288
7,bot,-9,False,True,True,1,0.002611857277141562
7,bot,-9,False,True,True,2,0.0015949724986443568
7,bot,-9,False,True,False,0,0.0021262857949926337
7,bot,-9,False,True,False,1,0.0013063577383874648
7,bot,-9,False,True,False,2,0.0008350796818885665
7,bot,-9,False,False,True,0,0.002489038421309462
7,bot,-9,False,False,True,1,0.0015213685521442849
7,bot,-9,False,False,True,2,0.0009564905591764889
7,bot,-9,False,False,False,0,0.001247762838988372
7,bot,-9,False,False,False,1,0.0008022896693119124
7,bot,-9,False,False,False,2,0.0005576031880499225
7,bot,-8,True,True,True,0,0.014561056519636144
7,bot,-8,True,True,True,1,0.009150453276305317
7,bot,-8,True,True,True,2,0.005614992742986318
7,bot,-8,True,True,False,0,0.007482343736799422
7,bot,-8,True,True,False,1,0.004578661511492245
7,bot,-8,True,True,False,2,0.0028437282143436117
7,bot,-8,True,False,True,0,0.00873167899197731
7,bot,-8,True,False,True,1,0.005352321098288283
7,bot,-8,True,False,True,2,0.003296583609239093
7,bot,-8,True,False,False,0,0.0043660675519777625
7,bot,-8,True,False,False,1,0.002720613878506309
7,bot,-8,True,False,False,2,0.0017894615720814395
7,bot,-8,False,True,True,0,0.010481614791051232
7,bot,-8,False,True,True,1,0.006460696427259166
7,bot,-8,False,True,True,2,0.003957614234312074
7,bot,-8,False,True,False,0,0.005266299872139854
7,bot,-8,False,True,False,1,0.0032458703668765787
7,bot,-8,False,True,False,2,0.0020822364814114427
7,bot,-8,False,False,True,0,0.006158727560066591
7,bot,-8,False,False,True,1,0.00377616150031385
7,bot,-8,False,False,True,2,0.0023821913934864557
7,bot,-8,False,False,False,0,0.0031012928976966096
7,bot,-8,False,False,False,1,0.002001203954550043
7,bot,-8,False,False,False,2,0.0013962105206436317
7,bot,-7,True,True,True,0,0.034467713245970845
7,bot,-7,True,True,True,1,0.021824450039052045
7,bot,-7,True,True,True,2,0.013490547361702415
7,bot,-7,True,True,False,0,0.01790046788135968
7,bot,-7,True,True,False,1,0.011034395317474636
7,bot,-7,True,True,False,2,0.006906610504458693
7,bot,-7,True,False,True,0,0.020840622589738376
7,bot,-7,True,False,True,1,0.012868628251167673
7,bot,-7,True,False,True,2,0.007986113958080906
7,bot,-7,True,False,False,0,0.010529699026843935
7,bot,-7,True,False,False,1,0.006612866633996179
7,bot,-7,True,False,False,2,0.004387284511870125
7,bot,-7,False,True,True,0,0.024946385264597467
7,bot,-7,False,True,True,1,0.01549015162787288
7,bot,-7,False,True,True,2,0.00955919347973261
7,bot,-7,False,True,False,0,0.012664868127945641
7,bot,-7,False,True,False,1,0.007865300790489499
7,bot,-7,False,True,False,2,0.005087820857507301
7,bot,-7,False,False,True,0,0.014776638711736793
7,bot,-7,False,False,True,1,0.00912768917272283
7,bot,-7,False,False,True,2,0.005804801471830454
7,bot,-7,False,False,False,0,0.007520772980173563
7,bot,-7,False,False,False,1,0.00489400249643961
7,bot,-7,False,False,False,2,0.0034451762789153113
7,bot,-6,True,True,True,0,0.07563797190253625
7,bot,-6,True,True,True,1,0.04869796567335402
7,bot,-6,True,True,True,2,0.030592215543093406
7,bot,-6,True,True,False,0,0.04021224146690106
7,bot,-6,True,True,False,1,0.025191617503868023
7,bot,-6,True,True,False,2,0.016037452289302923
7,bot,-6,True,False,True,0,0.04657654901773911
7,bot,-6,True,False,True,1,0.02922777893925078
7,bot,-6,True,False,True,2,0.018441577958588935
7,bot,-6,True,False,False,0,0.02407779386486104
7,bot,-6,True,False,False,1,0.015381949204659275
7,bot,-6,True,False,False,2,0.010396193877000071
7,bot,-6,False,True,True,0,0.05540409178488612
7,bot,-6,False,True,True,1,0.03496586893473344
7,bot,-6,False,True,True,2,0.021931854141520275
7,bot,-6,False,True,False,0,0.02878030658915586
7,bot,-6,False,True,False,1,0.018172890357688348
7,bot,-6,False,True,False,2,0.011969306959025866
7,bot,-6,False,False,True,0,0.03340751304465303
7,bot,-6,False,False,True,1,0.020975950406350974
7,bot,-6,False,False,True,2,0.013575718414030009
7,bot,-6,False,False,False,0,0.017406153405339436
7,bot,-6,False,False,False,1,0.011534427003539034
7,bot,-6,False,False,False,2,0.008274885881245076
7,bot,-5,True,True,True,0,0.14783310276726305
7,bot,-5,True,True,True,1,0.09827641439141599
7,bot,-5,True,True,True,2,0.06368857870492782
7,bot,-5,True,True,False,0,0.08221181951728038
7,bot,-5,True,True,False,1,0.053128829260190434
7,bot,-5,True,True,False,2,0.034930815401397655
7,bot,-5,True,False,True,0,0.0942828687950734
7,bot,-5,True,False,True,1,0.06103221687095334
7,bot,-5,True,False,True,2,0.039749001643685375
7,bot,-5,True,False,False,0,0.0509354045108272
7,bot,-5,True,False,False,1,0.03361201228289996
7,bot,-5,True,False,False,2,0.02350626311494771
7,bot,-5,False,True,True,0,0.11080712661003268
7,bot,-5,False,True,True,1,0.07215345372741166
7,bot,-5,False,True,True,2,0.04669374620718294
7,bot,-5,False,True,False,0,0.06015938841460145
7,bot,-5,False,True,False,1,0.03921194775887652
7,bot,-5,False,True,False,2,0.026709508425913395
7,bot,-5,False,False,True,0,0.06914594208470037
7,bot,-5,False,False,True,1,0.044797493708894284
7,bot,-5,False,False,True,2,0.029966450985997595
7,bot,-5,False,False,False,0,0.0376774258760534
7,bot,-5,False,False,False,1,0.025825370305050985
7,bot,-5,False,False,False,2,0.019164385555085685
7,bot,-4,True,True,True,0,0.2539529719787976
7,bot,-4,True,True,True,1,0.17764879956721394
7,bot,-4,True,True,True,2,0.12105095008079877
7,bot,-4,True,True,False,0,0.15174676651729502
7,bot,-4,True,True,False,1,0.10311319100957614
7,bot,-4,True,True,False,2,0.07136306848551309
7,bot,-4,True,False,True,0,0.1712683352747343
7,bot,-4,True,False,True,1,0.1165700767961825
7,bot,-4,True,False,True,2,0.07987889481828865
7,bot,-4,True,False,False,0,0.09934427255156195
7,bot,-4,True,False,False,1,0.0690177098658358
7,bot,-4,True,False,False,2,0.05083031764480962
7,bot,-4,False,True,True,0,0.1974305958792114
7,bot,-4,False,True,True,1,0.13519494463468637
7,bot,-4,False,True,True,2,0.09201220264255822
7,bot,-4,False,True,False,0,0.11509321002652825
7,bot,-4,False,True,False,1,0.07893373557611308
7,bot,-4,False,True,False,2,0.056637359242955265
7,bot,-4,False,False,True,0,0.13019277463038254
7,bot,-4,False,False,True,1,0.08871533233929102
7,bot,-4,False,False,True,2,0.06250126618555668
7,bot,-4,False,False,False,0,0.07622757936294967
7,bot,-4,False,False,False,1,0.05503852651052979
7,bot,-4,False,False,False,2,0.042894269515909675
7,bot,-3,True,True,True,0,0.389482301487047
7,bot,-3,True,True,True,1,0.29144483859597997
7,bot,-3,True,True,True,2,0.21263942529931334
7,bot,-3,True,True,False,0,0.25609256941391245
7,bot,-3,True,True,False,1,0.18639566818229328
7,bot,-3,True,True,False,2,0.13825281928040456
7,bot,-3,True,False,True,0,0.2828422021891169
7,bot,-3,True,False,True,1,0.20614494585786197
7,bot,-3,True,False,True,2,0.15138790308949823
7,bot,-3,True,False,False,0,0.18079676859431365
7,bot,-3,True,False,False,1,0.13460547880965706
7,bot,-3,True,False,False,2,0.10587094286666403
7,bot,-3,False,True,True,0,0.31769725208161037
7,bot,-3,False,True,True,1,0.23288171951032025
7,bot,-3,False,True,True,2,0.16981734039954294
7,bot,-3,False,True,False,0,0.203995596891059
7,bot,-3,False,True,False,1,0.14993833214443206
7,bot,-3,False,True,False,2,0.11513371068885214
7,bot,-3,False,False,True,0,0.22576685480590772
7,bot,-3,False,False,True,1,0.16484220096319036
7,bot,-3,False,False,True,2,0.12440271859193795
7,bot,-3,False,False,False,0,0.1457765960841871
7,bot,-3,False,False,False,1,0.11259179153854611
7,bot,-3,False,False,False,2,0.0930749827520011
7,bot,-2,True,True,True,0,0.5431195088284146
7,bot,-2,True,True,True,1,0.43869467319880906
7,bot,-2,True,True,True,2,0.3469981419134718
7,bot,-2,True,True,False,0,0.39847908692152667
7,bot,-2,True,True,False,1,0.3147454039130759
7,bot,-2,True,True,False,2,0.2531670715612128
7,bot,-2,True,False,True,0,0.4290409793262393
7,bot,-2,True,False,True,1,0.33910021053420625
7,bot,-2,True,False,True,2,0.2702862011846129
7,bot,-2,True,False,False,0,0.3077468474213659
7,bot,-2,True,False,False,1,0.24837020899591788
7,bot,-2,True,False,False,2,0.2099132326636638
7,bot,-2,False,True,True,0,0.4676460477812122
7,bot,-2,False,True,True,1,0.37127072600481176
7,bot,-2,False,True,True,2,0.29389998608124723
7,bot,-2,False,True,False,0,0.33647439394179945
7,bot,-2,False,True,False,1,0.2684088561586031
7,bot,-2,False,True,False,2,0.2224399982939787
7,bot,-2,False,False,True,0,0.3627980181185162
7,bot,-2,False,False,True,1,0.2875714696496493
7,bot,-2,False,False,True,2,0.2348511896411728
7,bot,-2,False,False,False,0,0.26300261439033845
7,bot,-2,False,False,False,1,0.2190147258517119
7,bot,-2,False,False,False,2,0.1924033552753619
7,bot,-1,True,True,True,0,0.6959998039880171
7,bot,-1,True,True,True,1,0.6059535582272115
7,bot,-1,True,True,True,2,0.5202803019953703
7,bot,-1,True,True,False,0,0.5691616024681123
7,bot,-1,True,True,False,1,0.4886191035637599
7,bot,-1,True,True,False,2,0.42593816539572116
7,bot,-1,True,False,True,0,0.5972315457481212
7,bot,-1,True,False,True,1,0.512601493899432
7,bot,-1,True,False,True,2,0.44365688640889317
7,bot,-1,True,False,False,0,0.48164270136415305
7,bot,-1,True,False,False,1,0.42093312968144697
7,bot,-1,True,False,False,2,0.3801795626267651
7,bot,-1,False,True,True,0,0.6317005589484253
7,bot,-1,False,True,True,1,0.5435792819921605
7,bot,-1,False,True,True,2,0.4677279999220112
7,bot,-1,False,True,False,0,0.510037873103326
7,bot,-1,False,True,False,1,0.4417247543020878
7,bot,-1,False,True,False,2,0.3935760314845877
7,bot,-1,False,False,True,0,0.5354977609558433
7,bot,-1,False,False,True,1,0.461319115973046
7,bot,-1,False,False,True,2,0.40673342954450153
7,bot,-1,False,False,False,0,0.43614562842517707
7,bot,-1,False,False,False,1,0.38992452734795985
7,bot,-1,False,False,False,2,0.36126043809210207
7,bot,0,True,True,True,0,0.8250121398816184
7,bot,0,True,True,True,1,0.7637009826587016
7,bot,0,True,True,True,2,0.7018908693957747
7,bot,0,True,True,False,0,0.737561471527562
7,bot,0,True,True,False,1,0.6782329755969796
7,bot,0,True,True,False,2,0.630187443419376
7,bot,0,True,False,True,0,0.7575603878244332
7,bot,0,True,False,True,1,0.6961922656934518
7,bot,0,True,False,True,2,0.6439256782606181
7,bot,0,True,False,False,0,0.6729634843396817
7,bot,0,True,False,False,1,0.6262852768070686
7,bot,0,True,False,False,2,0.5941735026686146
7,bot,0,False,True,True,0,0.7816218295012483
7,bot,0,False,True,True,1,0.7190248489979341
7,bot,0,False,True,True,2,0.6623936884217821
7,bot,0,False,True,False,0,0.6942841181367448
7,bot,0,False,True,False,1,0.6424334379835028
7,bot,0,False,True,False,2,0.604794272195683
7,bot,0,False,False,True,0,0.7131086388426051
7,bot,0,False,False,True,1,0.6574990661799973
7,bot,0,False,False,True,2,0.6151641399112321
7,bot,0,False,False,False,0,0.6381164472065373
7,bot,0,False,False,False,1,0.6019055205326939
7,bot,0,False,False,False,2,0.579070525403067
7,bot,1,True,True,True,0,0.9131527191527611
7,bot,1,True,True,True,1,0.8797917933256123
7,bot,1,True,True,True,2,0.8450335261253272
7,bot,1,True,True,False,0,0.8652204839162021
7,bot,1,True,True,False,1,0.8314673626087741
7,bot,1,True,True,False,2,0.8035282020675496
7,bot,1,True,False,True,0,0.8763864575152884
7,bot,1,True,False,True,1,0.8417781754949455
7,bot,1,True,False,True,2,0.8115668258069257
7,bot,1,True,False,False,0,0.8284276543375545
7,bot,1,True,False,False,1,0.801238135924796
7,bot,1,True,False,False,2,0.78228549885851
7,bot,1,False,True,True,0,0.8896655376970352
7,bot,1,False,True,True,1,0.8547719254018904
7,bot,1,False,True,True,2,0.8223115210769654
7,bot,1,False,True,False,0,0.8406863493392465
7,bot,1,False,True,False,1,0.8106955164728626
7,bot,1,False,True,False,2,0.7885744225345807
7,bot,1,False,False,True,0,0.8514178760541373
7,bot,1,False,False,True,1,0.8194709218217094
7,bot,1,False,False,True,2,0.7946955596482691
7,bot,1,False,False,False,0,0.8081723009968649
7,bot,1,False,False,False,1,0.7868658302508591
7,bot,1,False,False,False,2,0.7733098380223746
7,bot,2,True,True,True,0,0.9614904327318398
7,bot,2,True,True,True,1,0.9460426130859697
7,bot,2,True,True,True,2,0.9296942355345191
7,bot,2,True,True,False,0,0.939217398888606
7,bot,2,True,True,False,1,0.9232549236966929
7,bot,2,True,True,False,2,0.9099070844358972
7,bot,2,True,False,True,0,0.9444514708775056
7,bot,2,True,False,True,1,0.9281517889829796
7,bot,2,True,False,True,2,0.9137584382284849
7,bot,2,True,False,False,0,0.9218081101141695
7,bot,2,True,False,False,1,0.9088084059829624
7,bot,2,True,False,False,2,0.8996921654635343
7,bot,2,False,True,True,0,0.9506418772040309
7,bot,2,False,True,True,1,0.9342975675952492
7,bot,2,False,True,True,2,0.9188928249246598
7,bot,2,False,True,False,0,0.927634065500849
7,bot,2,False,True,False,1,0.9133413927712282
7,bot,2,False,True,False,2,0.9027216221341474
7,bot,2,False,False,True,0,0.9327139989128683
7,bot,2,False,False,True,1,0.9175369951819958
7,bot,2,False,False,True,2,0.9056660584510959
7,bot,2,False,False,False,0,0.9121331142500373
7,bot,2,False,False,False,1,0.901898994112211
7,bot,2,False,False,False,2,0.8953613268729251
7,bot,3,True,True,True,0,0.9839862816197501
7,bot,3,True,True,True,1,0.9774421648525384
7,bot,3,True,True,True,2,0.9704700100528707
7,bot,3,True,True,False,0,0.974536543622435
7,bot,3,True,True,False,1,0.967713128683974
7,bot,3,True,True,False,2,0.9619827838276458
7,bot,3,True,False,True,0,0.9767654995345797
7,bot,3,True,False,True,1,0.9698101347983769
7,bot,3,True,False,True,2,0.9636381842505618
7,bot,3,True,False,False,0,0.9670929758240127
7,bot,3,True,False,False,1,0.9615102761906393
7,bot,3,True,False,False,2,0.9575853997009182
7,bot,3,False,True,True,0,0.9793955042833757
7,bot,3,False,True,True,1,0.9724373858983228
7,bot,3,False,True,True,2,0.9658426277392523
7,bot,3,False,True,False,0,0.9695885752200633
7,bot,3,False,True,False,1,0.9634590016438453
7,bot,3,False,True,False,2,0.9588905008982906
7,bot,3,False,False,True,0,0.9717609420512913
7,bot,3,False,False,True,1,0.9652607861381655
7,bot,3,False,False,True,2,0.9601582180057612
7,bot,3,False,False,False,0,0.9629397660324874
7,bot,3,False,False,False,1,0.9585361860732428
7,bot,3,False,False,False,2,0.9557183679311395
7,bot,4,True,True,True,0,0.9935389908236093
7,bot,4,True,True,True,1,0.9908785503952126
7,bot,4,True,True,True,2,0.988036330369664
7,bot,4,True,True,False,0,0.9896949216619391
7,bot,4,True,True,False,1,0.9869107014309125
7,bot,4,True,True,False,2,0.9845684051388968
7,bot,4,True,False,True,0,0.9906030238575919
7,bot,4,True,False,True,1,0.987766987164132
7,bot,4,True,False,True,2,0.9852453837088336
7,bot,4,True,False,False,0,0.9866573740064503
7,bot,4,True,False,False,1,0.9843751275820656
7,bot,4,True,False,False,2,0.9827689641092039
7,bot,4,False,True,True,0,0.9916734862185177
7,bot,4,False,True,True,1,0.9888390313324209
7,bot,4,False,True,True,2,0.9861464909398212
7,bot,4,False,True,False,0,0.9876765406043855
7,bot,4,False,True,False,1,0.9851721188245234
7,bot,4,False,True,False,2,0.98330318008406
7,bot,4,False,False,True,0,0.988563095234209
7,bot,4,False,False,True,1,0.9859086992195643
7,bot,4,False,False,True,2,0.9838219683244664
7,bot,4,False,False,False,0,0.9849597948980802
7,bot,4,False,False,False,1,0.9831581613435539
7,bot,4,False,False,False,2,0.9820045198442036
7,bot,5,True,True,True,0,0.9974264975924617
7,bot,5,True,True,True,1,0.9963635865546087
7,bot,5,True,True,True,2,0.9952268057943783
7,bot,5,True,True,False,0,0.9958903167549367
7,bot,5,True,True,False,1,0.9947763121255004
7,bot,5,True,True,False,2,0.9938384725881666
7,bot,5,True,False,True,0,0.9962534372188921
7,bot,5,True,False,True,1,0.9951190237737699
7,bot,5,True,False,True,2,0.9941095827208012
7,bot,5,True,False,False,0,0.9946749074326107
7,bot,5,True,False,False,1,0.9937610634115286
7,bot,5,True,False,False,2,0.9931176693976672
7,bot,5,False,True,True,0,0.9966813151989325
7,bot,5,False,True,True,1,0.9955479669715017
7,bot,5,False,True,True,2,0.9944703853840162
7,bot,5,False,True,False,0,0.9950828282167941
7,bot,5,False,True,False,1,0.9940802442126315
7,bot,5,False,True,False,2,0.9933316860552719
7,bot,5,False,False,True,0,0.9954375738737077
7,bot,5,False,False,True,1,0.994375181243629
7,bot,5,False,False,True,2,0.9935395020623101
7,bot,5,False,False,False,0,0.9939952176067586
7,bot,5,False,False,False,1,0.9932735909246869
7,bot,5,False,False,False,2,0.9928113849497455
7,bot,6,True,True,True,0,0.9989802944962828
7,bot,6,True,True,True,1,0.9985586262385963
7,bot,6,True,True,True,2,0.9981074569308728
7,bot,6,True,True,False,0,0.9983708149400798
7,bot,6,True,True,False,1,0.9979286186795917
7,bot,6,True,True,False,2,0.9975562467632344
7,bot,6,True,False,True,0,0.9985149178202256
7,bot,6,True,False,True,1,0.9980646713966934
7,bot,6,True,False,True,2,0.9976639000982579
7,bot,6,True,False,False,0,0.9978883597275884
7,bot,6,True,False,False,1,0.9975255077357428
7,bot,6,True,False,False,2,0.9972699994895885
7,bot,6,False,True,True,0,0.9986846934653689
7,bot,6,False,True,True,1,0.9982349379396844
7,bot,6,False,True,True,2,0.9978071587021067
7,bot,6,False,True,False,0,0.9980503027788983
7,bot,6,False,True,False,1,0.9976522505684404
7,bot,6,False,True,False,2,0.9973549943568366
7,bot,6,False,False,True,0,0.9981911201826813
7,bot,6,False,False,True,1,0.9977693585740368
7,bot,6,False,False,True,2,0.997437523537939
7,bot,6,False,False,False,0,0.997618488374124
7,bot,6,False,False,False,1,0.9973319226955013
7,bot,6,False,False,False,2,0.9971483558916798
7,bot,7,True,True,True,0,0.9995968043554724
7,bot,7,True,True,True,1,0.9994299954359194
7,bot,7,True,True,True,2,0.9992514854010222
7,bot,7,True,True,False,0,0.999355689235681
7,bot,7,True,True,False,1,0.9991807190859983
7,bot,7,True,True,False,2,0.9990333611903952
7,bot,7,True,False,True,0,0.9994127029802353
7,bot,7,True,False,True,1,0.9992345554857793
7,bot,7,True,False,True,2,0.9990759638951983
7,bot,7,True,False,False,0,0.9991647881400811
7,bot,7,True,False,False,1,0.9990211963585333
7,bot,7,True,False,False,2,0.998920077335774
7,bot,7,False,True,True,0,0.9994798699855989
7,bot,7,False,True,True,1,0.999301927385674
7,bot,7,False,True,True,2,0.9991326554323402
7,bot,7,False,True,False,0,0.9992288698843099
7,bot,7,False,True,False,1,0.9990713537608126
7,bot,7,False,True,False,2,0.9989537151255355
7,bot,7,False,False,True,0,0.9992845896975125
7,bot,7,False,False,True,1,0.9991176970223641
7,bot,7,False,False,True,2,0.9989863765957256
7,bot,7,False,False,False,0,0.9990579927901864
7,bot,7,False,False,False,1,0.998944584274606
7,bot,7,False,False,False,2,0.9988719345078456
7,bot,8,True,True,True,0,0.9998407071963982
7,bot,8,True,True,True,1,0.9997747926122373
7,bot,8,True,True,True,2,0.9997042495327831
7,bot,8,True,True,False,0,0.9997454290305661
7,bot,8,True,True,False,1,0.9996762832088198
7,bot,8,True,True,False,2,0.9996180468523197
7,bot,8,True,False,True,0,0.9997679592255186
7,bot,8,True,False,True,1,0.999697559006355
7,bot,8,True,False,True,2,0.9996348837925837
7,bot,8,True,False,False,0,0.9996699873428236
7,bot,8,True,False,False,1,0.9996132391828811
7,bot,8,True,False,False,2,0.9995732754473614
7,bot,8,False,True,True,0,0.9997945010622235
7,bot,8,False,True,True,1,0.9997241834782467
7,bot,8,False,True,True,2,0.9996572885075783
7,bot,8,False,True,False,0,0.9996953121084335
7,bot,8,False,True,False,1,0.99963306183691
7,bot,8,False,True,False,2,0.9995865696824533
7,bot,8,False,False,True,0,0.9997173319088166
7,bot,8,False,False,True,1,0.9996513769148505
7,bot,8,False,False,True,2,0.9995994779821853
7,bot,8,False,False,False,0,0.9996277814823794
7,bot,8,False,False,False,1,0.9995829610203429
7,bot,8,False,False,False,2,0.9995542484394817
7,bot,9,True,True,True,0,0.9999370879613882
7,bot,9,True,True,True,1,0.9999110533272846
7,bot,9,True,True,True,2,0.9998831898033645
7,bot,9,True,True,False,0,0.9998994552079654
7,bot,9,True,True,False,1,0.9998721433278295
7,bot,9,True,True,False,2,0.9998491401795222
7,bot,9,True,False,True,0,0.9999083542662348
7,bot,9,True,False,True,1,0.9998805471065608
7,bot,9,True,False,True,2,0.9998557907410166
7,bot,9,True,False,False,0,0.9998696564992791
7,bot,9,True,False,False,1,0.999847241154334
7,bot,9,True,False,False,2,0.9998314554462313
7,bot,9,False,True,True,0,0.9999188377582078
7,bot,9,False,True,True,1,0.999891063498119
7,bot,9,False,True,True,2,0.9998646405249493
7,bot,9,False,True,False,0,0.9998796596012659
7,bot,9,False,True,False,1,0.999855071072925
7,bot,9,False,True,False,2,0.9998367066927755
7,bot,9,False,False,True,0,0.9998883572071222
7,bot,9,False,False,True,1,0.9998623054710272
7,bot,9,False,False,True,2,0.9998418054821503
7,bot,9,False,False,False,0,0.9998529853440197
7,bot,9,False,False,False,1,0.9998352812660259
7,bot,9,False,False,False,2,0.9998239397237313
7,bot,10,True,True,True,0,0.999975156375181
7,bot,10,True,True,True,1,0.9999648751360303
7,bot,10,True,True,True,2,0.9999538715401834
7,bot,10,True,True,False,0,0.9999602949307345
7,bot,10,True,True,False,1,0.9999495091452526
7,bot,10,True,True,False,2,0.9999404248677294
7,bot,10,True,False,True,0,0.999963809253473
7,bot,10,True,False,True,1,0.9999528279065415
7,bot,10,True,False,True,2,0.9999430512760195
7,bot,10,True,False,False,0,0.9999485270629462
7,bot,10,True,False,False,1,0.9999396749130132
7,bot,10,True,False,False,2,0.99993344087968
7,bot,10,False,True,True,0,0.9999679492686885
7,bot,10,False,True,True,1,0.9999569809546706
7,bot,10,False,True,True,2,0.9999465461847993
7,bot,10,False,True,False,0,0.9999524774195487
7,bot,10,False,True,False,1,0.9999427670682819
7,bot,10,False,True,False,2,0.9999355146845048
7,bot,10,False,False,True,0,0.999955912209441
7,bot,10,False,False,True,1,0.9999456240386415
7,bot,10,False,False,True,2,0.9999375282795773
7,bot,10,False,False,False,0,0.999941943382361
7,bot,10,False,False,False,1,0.9999349517599014
7,bot,10,False,False,False,2,0.9999304727923444
8,top,-10,True,True,True,0,1.3200036099035967e-05
8,top,-10,True,True,True,1,1.9124134738562665e-05
8,top,-10,True,True,True,2,2.5595391800240327e-05
8,top,-10,True,True,False,0,2.180387006542709e-05
8,top,-10,True,True,False,1,2.8189334892130632e-05
8,top,-10,True,True,False,2,3.363128093076021e-05
8,top,-10,True,False,True,0,1.9745788064439848e-05
8,top,-10,True,False,True,1,2.62146606905991e-05
8,top,-10,True,False,True,2,3.205291599095633e-05
8,top,-10,True,False,False,0,2.8775168358494495e-05
8,top,-10,True,False,False,1,3.4082651067440523e-05
8,top,-10,True,False,False,2,3.784529806232159e-05
8,top,-10,False,True,True,0,1.733845052758958e-05
8,top,-10,False,True,True,1,2.3755527541316883e-05
8,top,-10,False,True,True,2,2.9958749898482442e-05
8,top,-10,False,True,False,0,2.642281943843055e-05
8,top,-10,False,True,False,1,3.2223529633502846e-05
8,top,-10,False,True,False,2,3.65916175905285e-05
8,top,-10,False,False,True,0,2.4387007245121894e-05
8,top,-10,False,False,True,1,3.051058847412539e-05
8,top,-10,False,False,True,2,3.53762067339257e-05
8,top,-10,False,False,False,0,3.271825472184225e-05
8,top,-10,False,False,False,1,3.693173477009081e-05
8,top,-10,False,False,False,2,3.964277783502111e-05
8,top,-9,True,True,True,0,3.867782504974708e-05
8,top,-9,True,True,True,1,5.603589021575719e-05
8,top,-9,True,True,True,2,7.499703938230772e-05
8,top,-9,True,True,False,0,6.388768080311792e-05
8,top,-9,True,True,False,1,8.259740889470036e-05
8,top,-9,True,True,False,2,9.854250979830557e-05
8,top,-9,True,False,True,0,5.7857374992931345e-05
8,top,-9,True,False,True,1,7.681152639369989e-05
8,top,-9,True,False,True,2,9.391784844066057e-05
8,top,-9,True,False,False,0,8.431392514601353e-05
8,top,-9,True,False,False,1,9.986503842351427e-05
8,top,-9,True,False,False,2,0.00011088969969843912
8,top,-9,False,True,True,0,5.0803711817606866e-05
8,top,-9,False,True,True,1,6.960614486676313e-05
8,top,-9,False,True,True,2,8.77818657802036e-05
8,top,-9,False,True,False,0,7.742144112343887e-05
8,top,-9,False,True,False,1,9.441775225123463e-05
8,top,-9,False,True,False,2,0.00010721638303995595
8,top,-9,False,False,True,0,7.145641302769884e-05
8,top,-9,False,False,True,1,8.939877363903361e-05
8,top,-9,False,False,True,2,0.0001036551952064046
8,top,-9,False,False,False,0,9.586731339912209e-05
8,top,-9,False,False,False,1,0.0001082129355124958
8,top,-9,False,False,False,2,0.00011615635889195824
8,top,-8,True,True,True,0,0.00011331725331802183
8,top,-8,True,True,True,1,0.00016416973875790425
8,top,-8,True,True,True,2,0.0002197175108883885
8,top,-8,True,True,False,0,0.0001871721335687186
8,top,-8,True,True,False,1,0.000241982967214153
8,top,-8,True,True,False,2,0.0002886941197595386
8,top,-8,True,False,True,0,0.00016950592884497267
8,top,-8,True,False,True,1,0.00022503310418257421
8,top,-8,True,False,True,2,0.0002751462286538371
8,top,-8,True,False,False,0,0.00024701152314636054
8,top,-8,True,False,False,1,0.00029256844521826557
8,top,-8,True,False,False,2,0.00032486490137147877
8,top,-8,False,True,True,0,0.0001488415779504634
8,top,-8,False,True,True,1,0.00020392467815799956
8,top,-8,False,True,True,2,0.0002571708802819615
8,top,-8,False,True,False,0,0.000226819865646999
8,top,-8,False,True,False,1,0.0002766106927772506
8,top,-8,False,True,False,2,0.00031410403629093716
8,top,-8,False,False,True,0,0.00020934511820324086
8,top,-8,False,False,True,1,0.00026190761536365036
8,top,-8,False,False,True,2,0.00030367163059511534
8,top,-8,False,False,False,0,0.000280857167820318
8,top,-8,False,False,False,1,0.00031702340713509386
8,top,-8,False,False,False,2,0.0003402933814988246
8,top,-7,True,True,True,0,0.0003318753807942117
